step,loss,latency,bandwidth
1,0.27744053918474254,0.21090631465120302,1.0
2,0.1564633366578244,0.22741815661406117,1.0
3,0.12809583006527883,0.23793597855448054,1.0
4,0.1218349214781616,0.24152949570141075,1.0
5,0.09751095682383348,0.25210130515067297,1.0
6,0.09382410650192179,0.25061016562270766,1.0
7,0.0824384918069152,0.24152949570141075,1.0
8,0.08260245377266368,0.24152949570141075,1.0
9,0.08529768316120326,0.25527558273094814,1.0
10,0.08108137802089938,0.25527558273094814,1.0
11,0.07671482012348102,0.25061016562270766,1.0
12,0.08848506319667787,0.2615084180093904,1.0
13,0.08821956341938804,0.2615084180093904,1.0
14,0.08001301852093691,0.25210130515067297,1.0
15,0.07856966099392773,0.24503050317237887,1.0
16,0.07607383693157735,0.23990011058710112,1.0
17,0.0780372658729772,0.23990011058710112,1.0
18,0.07794339977362717,0.24503050317237887,1.0
19,0.07507055071553828,0.24152949570141075,1.0
20,0.07752505836187953,0.24152949570141075,1.0
21,0.07550652569074798,0.25216573653693825,1.0
22,0.08021376473238827,0.25400796444106083,1.0
23,0.07500121421057324,0.24683780942653355,1.0
24,0.06999496579626448,0.24503050317237887,1.0
25,0.06829963442325654,0.24503050317237887,1.0
26,0.07782365753230165,0.24503050317237887,1.0
27,0.06917263347633518,0.25216573653693825,1.0
28,0.06538117235481535,0.25216573653693825,1.0
29,0.06477215001507146,0.25210130515067297,1.0
30,0.05765674592293419,0.25210130515067297,1.0
31,0.05752217109177969,0.25210130515067297,1.0
32,0.057657101485602415,0.2615084180093904,1.0
33,0.05893886239576304,0.2615084180093904,1.0
34,0.0736711741139567,0.25061016562270766,1.0
35,0.0681282130265988,0.25061016562270766,1.0
36,0.06199018487680314,0.25833539325507343,1.0
37,0.06281773834556455,0.25618221864330953,1.0
38,0.05368558507282185,0.2559978805247791,1.0
39,0.07233049075587787,0.2602859827363213,1.0
40,0.05422154082783488,0.2602859827363213,1.0
41,0.0706519509953408,0.25810529332825505,1.0
42,0.06587012445955898,0.25228785868177606,1.0
43,0.05786133591925319,0.25228785868177606,1.0
44,0.06439501602066476,0.24671762737383549,1.0
45,0.056337517558510755,0.24671762737383549,1.0
46,0.061500525635609524,0.25810529332825505,1.0
47,0.05595083236480247,0.25810529332825505,1.0
48,0.05404973548065299,0.24671762737383549,1.0
49,0.058697414289871436,0.24671762737383549,1.0
50,0.05568274304644032,0.25810529332825505,1.0
51,0.05696489007778145,0.25810529332825505,1.0
52,0.0690375929655235,0.23820639413294586,1.0
53,0.0635826803575607,0.2443777367250571,1.0
54,0.050897494701072174,0.27282893419508414,1.0
55,0.0617739175709746,0.2718056579325348,1.0
56,0.062055205053926366,0.2718056579325348,1.0
57,0.05754266384968072,0.24423692815713918,1.0
58,0.06214038187439375,0.21531583117554826,1.0
59,0.06392976931895711,0.21597513231999163,1.0
60,0.056901370644981755,0.23333272312514522,1.0
61,0.05127148669970976,0.23333272312514522,1.0
62,0.07645257702982755,0.23333272312514522,1.0
63,0.060164469898744605,0.24683780942653355,1.0
64,0.05432866527661175,0.23990011058710112,1.0
65,0.05710618484464554,0.22077339862443685,1.0
66,0.05691307777657868,0.22077339862443685,1.0
67,0.052628896629066294,0.23990011058710112,1.0
68,0.05762585288656521,0.24503050317237887,1.0
69,0.051654647500651615,0.22947887913588466,1.0
70,0.045186634962449186,0.2443777367250571,1.0
71,0.0584148094591109,0.2443777367250571,1.0
72,0.05554746170355688,0.21787401354249342,1.0
73,0.058315618976305564,0.24423692815713918,1.0
74,0.04652478212548573,0.2500840115863038,1.0
75,0.05170546519355151,0.2425025553262065,1.0
76,0.048853247474111,0.25833539325507343,1.0
77,0.040402251045657665,0.25833539325507343,1.0
78,0.036893158994792626,0.25618221864330953,1.0
79,0.04932173924170228,0.25618221864330953,1.0
80,0.03512622318617706,0.25833539325507343,1.0
81,0.06932491914633963,0.25210130515067297,1.0
82,0.05627616033093155,0.22947887913588466,1.0
83,0.050684900076326714,0.22144656335055074,1.0
84,0.04265175336406751,0.22144656335055074,1.0
85,0.04645271517103457,0.23485071841892668,1.0
86,0.038143951688834464,0.24007777170540598,1.0
87,0.03914314428877518,0.22144656335055074,1.0
88,0.03492122240809153,0.22144656335055074,1.0
89,0.031968145834455584,0.2332030398202791,1.0
90,0.038913156991171476,0.24152949570141075,1.0
91,0.03960052882879868,0.22947887913588466,1.0
92,0.03712451150513581,0.2443777367250571,1.0
93,0.033418693951367005,0.2443777367250571,1.0
94,0.03365874741753792,0.241970529496614,1.0
95,0.03263657992872379,0.27024170312558715,1.0
96,0.02725206797314561,0.2500840115863038,1.0
97,0.029767247172752767,0.24754830077933251,1.0
98,0.03133969225892154,0.2684165096656135,1.0
99,0.02972973614554489,0.272255710318184,1.0
100,0.027294179319301684,0.26127307174452596,1.0
101,0.026699669239255378,0.26127307174452596,1.0
102,0.02491865865079239,0.2679364786620611,1.0
103,0.02189590305111952,0.2460958002828967,1.0
104,0.021084773465983135,0.2512910613574842,1.0
105,0.027476124030551077,0.26127307174452596,1.0
106,0.022180236550987106,0.24621526871402513,1.0
107,0.015398310042040064,0.24152949570141075,1.0
108,0.022717163861840837,0.23510070744496542,1.0
109,0.02478910546306656,0.23030540125287635,1.0
110,0.01969229619505651,0.23030540125287635,1.0
111,0.02253452286351578,0.24599762571390288,1.0
112,0.014969175891403869,0.24727829060031345,1.0
113,0.020533806766163815,0.24727829060031345,1.0
114,0.01874851412457194,0.24727829060031345,1.0
115,0.018755350640435507,0.24671762737383549,1.0
116,0.014356029089457965,0.25810529332825505,1.0
117,0.01806378429092978,0.2559978805247791,1.0
118,0.015395996041607119,0.2559978805247791,1.0
119,0.018755619994362843,0.24565281500734476,1.0
120,0.02099490994010001,0.22851614522237926,1.0
121,0.017474792261458517,0.22851614522237926,1.0
122,0.02865603679593577,0.24565281500734476,1.0
123,0.014973441951885099,0.2559978805247791,1.0
124,0.018522797961569658,0.25618221864330953,1.0
125,0.026838073539838463,0.25833539325507343,1.0
126,0.025099849641624136,0.2454822001318818,1.0
127,0.025735525278828573,0.2500840115863038,1.0
128,0.020177547813454263,0.272255710318184,1.0
129,0.019168172892011007,0.26977386030022676,1.0
130,0.03136830828461646,0.24045683952377894,1.0
131,0.02673646014388788,0.2443777367250571,1.0
132,0.02708556866313363,0.27282893419508414,1.0
133,0.03022300829505363,0.2684165096656135,1.0
134,0.013471613589783167,0.2684165096656135,1.0
135,0.038407329090824574,0.27282893419508414,1.0
136,0.03714325293695943,0.2443777367250571,1.0
137,0.027996693243688146,0.241970529496614,1.0
138,0.036925195121103684,0.25421898047322783,1.0
139,0.03378743610311224,0.25421898047322783,1.0
140,0.02391711128193965,0.241970529496614,1.0
141,0.03331353466395336,0.22144656335055074,1.0
142,0.03015662673599239,0.2332030398202791,1.0
143,0.025443807222755493,0.23510070744496542,1.0
144,0.026443364328246174,0.22299344779012326,1.0
145,0.02379575575972466,0.22483312680533526,1.0
146,0.030086671626117525,0.2345106065338639,1.0
147,0.026596842397545988,0.2345106065338639,1.0
148,0.02290431740200804,0.2366124956221681,1.0
149,0.023519047789964675,0.2366124956221681,1.0
150,0.021886824883422813,0.2345106065338639,1.0
151,0.04321402746760823,0.2345106065338639,1.0
